countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
CPV,Cabo Verde,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,11.972,
CPV,Cabo Verde,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,11.428,
CPV,Cabo Verde,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.985,
CPV,Cabo Verde,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.353,
CPV,Cabo Verde,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,5931.861,
CPV,Cabo Verde,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,9378.993,
CPV,Cabo Verde,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,7646.222,
CPV,Cabo Verde,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.667,
CPV,Cabo Verde,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.66,
CPV,Cabo Verde,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.67,
CPV,Cabo Verde,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.474,
CPV,Cabo Verde,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,27.389,
CPV,Cabo Verde,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,45.383,
CPV,Cabo Verde,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,9.499,
CPV,Cabo Verde,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,76.004,
CPV,Cabo Verde,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,80.183,
CPV,Cabo Verde,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,71.57,
CPV,Cabo Verde,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,50.53,
CPV,Cabo Verde,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,64.46,
CPV,Cabo Verde,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,28.936,
CPV,Cabo Verde,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,42.097,
CPV,Cabo Verde,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,6.038,
CPV,Cabo Verde,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,5.761,
CPV,Cabo Verde,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,6.285,
CPV,Cabo Verde,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,23.611,
CPV,Cabo Verde,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,76.389,
CPV,Cabo Verde,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,28.735,
CPV,Cabo Verde,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,31.541,
CRI,Costa Rica,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,44.882,
CRI,Costa Rica,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,1.514,
CRI,Costa Rica,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,17.501,
CRI,Costa Rica,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,5.425,
CRI,Costa Rica,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,15.838,
CRI,Costa Rica,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.395,
CRI,Costa Rica,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.31,
CRI,Costa Rica,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.988,
CRI,Costa Rica,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.239,
CRI,Costa Rica,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,15169.496,
CRI,Costa Rica,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,23985.408,
CRI,Costa Rica,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,19584.578,
CRI,Costa Rica,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.811,
CRI,Costa Rica,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.805,
CRI,Costa Rica,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.815,
CRI,Costa Rica,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.661,
CRI,Costa Rica,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,11.577,
CRI,Costa Rica,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,35.221,
CRI,Costa Rica,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,5.706,
CRI,Costa Rica,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,79.427,
CRI,Costa Rica,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,81.953,
CRI,Costa Rica,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,77.002,
CRI,Costa Rica,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,52.51,
CRI,Costa Rica,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,75.93,
CRI,Costa Rica,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,18.496,
CRI,Costa Rica,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,12.484,
CRI,Costa Rica,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,18.696,
CRI,Costa Rica,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,8.764,
CRI,Costa Rica,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,8.864,
CRI,Costa Rica,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,8.649,
CRI,Costa Rica,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.767,
CRI,Costa Rica,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,45.614,
CRI,Costa Rica,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,54.386,
CRI,Costa Rica,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,48.1,
CRI,Costa Rica,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,46.68,
CUB,Cuba,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,52.618,
CUB,Cuba,MPI,Multidimensional Poverty Index,Standard of Living,assets,Assets (%),2019,12.519,Survey: MICS
CUB,Cuba,MPI,Multidimensional Poverty Index,Health,child_mortality,Child mortality (%),2019,3.654,Survey: MICS
CUB,Cuba,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,1.999,
CUB,Cuba,MPI,Multidimensional Poverty Index,Standard of Living,cooking_fuel,Cooking fuel (%),2019,8.117,Survey: MICS
CUB,Cuba,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,3.786,
CUB,Cuba,MPI,Multidimensional Poverty Index,Standard of Living,drinking_water,Drinking water (%),2019,3.974,Survey: MICS
CUB,Cuba,MPI,Multidimensional Poverty Index,Standard of Living,electricity,Electricity (%),2019,0.997,Survey: MICS
CUB,Cuba,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,14.349,
CUB,Cuba,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,14.857,
CUB,Cuba,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,13.868,
CUB,Cuba,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.968,
CUB,Cuba,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.307,
CUB,Cuba,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,6059.948,
CUB,Cuba,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,11104.118,
CUB,Cuba,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,8568.632,
CUB,Cuba,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.766,
CUB,Cuba,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.751,
CUB,Cuba,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.775,
CUB,Cuba,MPI,Multidimensional Poverty Index,Standard of Living,housing,Housing (%),2019,13.683,Survey: MICS
CUB,Cuba,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,9.097,
CUB,Cuba,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,4.707,
CUB,Cuba,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,77.611,
CUB,Cuba,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,80.075,
CUB,Cuba,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,75.244,
CUB,Cuba,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,57.7,
CUB,Cuba,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,85.79,
CUB,Cuba,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,6.945,
CUB,Cuba,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,40.298,
CUB,Cuba,MPI,Multidimensional Poverty Index,,mpi_rank,MPI Value (Range: 0 to 1),2019,0.003,Survey: MICS
CUB,Cuba,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,10.664,
CUB,Cuba,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,10.75,
CUB,Cuba,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,10.568,
CUB,Cuba,MPI,Multidimensional Poverty Index,Health,nutrition,Nutrition (%),2019,6.446,Survey: MICS
CUB,Cuba,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.737,
CUB,Cuba,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,53.223,
CUB,Cuba,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,46.777,
CUB,Cuba,MPI,Multidimensional Poverty Index,Standard of Living,sanitation,Sanitation (%),2019,10.782,Survey: MICS
CUB,Cuba,MPI,Multidimensional Poverty Index,Education,school_attendance,School attendance (%),2019,7.503,Survey: MICS
CUB,Cuba,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,78.648,
CUB,Cuba,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,81.978,
CUB,Cuba,MPI,Multidimensional Poverty Index,Education,years_of_schooling,Years of schooling (%),2019,32.325,Survey: MICS
CYP,Cyprus,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,6.955,
CYP,Cyprus,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,5.975,
CYP,Cyprus,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,9.687,
CYP,Cyprus,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,11.321,
CYP,Cyprus,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.014,
CYP,Cyprus,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.078,
CYP,Cyprus,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.963,
CYP,Cyprus,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.971,
CYP,Cyprus,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.235,
CYP,Cyprus,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2019,31369.729,
CYP,Cyprus,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2019,47532.11,
CYP,Cyprus,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2019,39466.949,
CYP,Cyprus,HDI,Human Development Index,,hdi,Human Development Index (value),2019,0.901,
CYP,Cyprus,GDI,Gender Development Index,,hdi_f,HDI female,2019,0.886,
CYP,Cyprus,GDI,Gender Development Index,,hdi_m,HDI male,2019,0.913,
CYP,Cyprus,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2019,0.812,
CYP,Cyprus,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2019,10.161,
CYP,Cyprus,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2019,16.216,
CYP,Cyprus,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2019,2.683,
CYP,Cyprus,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2019,81.397,
CYP,Cyprus,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2019,83.27,
CYP,Cyprus,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2019,79.508,
CYP,Cyprus,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,57.53,
CYP,Cyprus,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,68.93,
CYP,Cyprus,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2019,9.878,
CYP,Cyprus,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2019,21.03,
CYP,Cyprus,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,63.814,
CYP,Cyprus,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2019,12.362,
CYP,Cyprus,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2019,12.324,
CYP,Cyprus,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2019,12.402,
CYP,Cyprus,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2019,0.799,
CYP,Cyprus,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,17.857,
CYP,Cyprus,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,82.143,
CYP,Cyprus,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,80.537,
CYP,Cyprus,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,84.291,
CZE,Czechia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,9.851,
CZE,Czechia,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2019,9.588,
CZE,Czechia,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2019,4.894,
CZE,Czechia,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2019,12.277,
CZE,Czechia,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2019,16.103,
CZE,Czechia,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2019,16.665,
CZE,Czechia,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2019,15.571,
CZE,Czechia,GDI,Gender Development Index,,gdi,Gender Development Index (value),2019,0.985,
