countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value
CHL,Chile,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,72.34
CHL,Chile,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,18.45
CHL,Chile,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,14.004
CHL,Chile,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,23.36
CHL,Chile,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,9.852
CHL,Chile,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,9.743
CHL,Chile,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,9.972
CHL,Chile,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.75
CHL,Chile,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,13.924
CHL,Chile,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,86.076
CHL,Chile,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,73.549
CHL,Chile,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,76.664
CHN,China,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,15.908
CHN,China,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,6.394
CHN,China,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,10.745
CHN,China,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,13.043
CHN,China,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,13.156
CHN,China,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,12.943
CHN,China,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.959
CHN,China,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.247
CHN,China,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,7134.61
CHN,China,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,10478.842
CHN,China,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,8846.375
CHN,China,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.698
CHN,China,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.682
CHN,China,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.712
CHN,China,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,9.954
CHN,China,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,75.599
CHN,China,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,78.326
CHN,China,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,73.08
CHN,China,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,63.73
CHN,China,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,78.16
CHN,China,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,18.432
CHN,China,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,33.223
CHN,China,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,6.726
CHN,China,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,6.243
CHN,China,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,7.2
CHN,China,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.623
CHN,China,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,21.326
CHN,China,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,78.674
CHN,China,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,58.651
CHN,China,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,71.859
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,119.999
CIV,Côte d'Ivoire,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.295
CIV,Côte d'Ivoire,IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,41.889
CIV,Côte d'Ivoire,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,7.77
CIV,Côte d'Ivoire,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,6.752
CIV,Côte d'Ivoire,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,8.774
CIV,Côte d'Ivoire,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.864
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.639
CIV,Côte d'Ivoire,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,2190.488
CIV,Côte d'Ivoire,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,3136.22
CIV,Côte d'Ivoire,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,2670.427
CIV,Côte d'Ivoire,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.47
CIV,Côte d'Ivoire,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.434
CIV,Côte d'Ivoire,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.502
CIV,Côte d'Ivoire,IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.273
CIV,Côte d'Ivoire,IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,43.2
CIV,Côte d'Ivoire,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,45.294
CIV,Côte d'Ivoire,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,37.172
CIV,Côte d'Ivoire,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,55.023
CIV,Côte d'Ivoire,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,56.212
CIV,Côte d'Ivoire,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,53.936
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,56.18
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,64.13
CIV,Côte d'Ivoire,IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,41.915
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,604.146
CIV,Côte d'Ivoire,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,5.166
CIV,Côte d'Ivoire,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,4.495
CIV,Côte d'Ivoire,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,5.698
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,8.867
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,91.133
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,17.248
CIV,Côte d'Ivoire,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,27.318
CMR,Cameroon,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,127.055
CMR,Cameroon,PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.422
CMR,Cameroon,PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,1.553
CMR,Cameroon,HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,10.372
CMR,Cameroon,GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,9.479
CMR,Cameroon,GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,11.263
CMR,Cameroon,GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.86
CMR,Cameroon,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.62
CMR,Cameroon,GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,2782.846
CMR,Cameroon,GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,3757.423
CMR,Cameroon,HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,3267.737
CMR,Cameroon,HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.515
CMR,Cameroon,GDI,Gender Development Index,,hdi_f,HDI female,2010,0.476
CMR,Cameroon,GDI,Gender Development Index,,hdi_m,HDI male,2010,0.553
CMR,Cameroon,IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,44.588
CMR,Cameroon,IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,37.678
CMR,Cameroon,HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,56.582
CMR,Cameroon,GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,57.971
CMR,Cameroon,GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,55.193
CMR,Cameroon,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,70.66
CMR,Cameroon,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,82.3
CMR,Cameroon,PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,3.669
CMR,Cameroon,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,526.748
CMR,Cameroon,HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,5.203
CMR,Cameroon,GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,3.898
CMR,Cameroon,GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,6.612
CMR,Cameroon,PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.507
CMR,Cameroon,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,13.889
CMR,Cameroon,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,86.111
CMR,Cameroon,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,26.365
CMR,Cameroon,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,46.875
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,122.612
COD,Congo (Democratic Republic of the),PHDI,Planetary pressures–adjusted Human Development Index,,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),2010,0.041
COD,Congo (Democratic Republic of the),IHDI,Inequality-adjusted Human Development Index,,coef_ineq,Coefficient of human inequality,2010,37.586
COD,Congo (Democratic Republic of the),PHDI,Planetary pressures–adjusted Human Development Index,,diff_hdi_phdi,Difference from HDI value (%),2010,0.708
COD,Congo (Democratic Republic of the),HDI,Human Development Index,,eys,Expected Years of Schooling (years),2010,8.691
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,eys_f,"Expected Years of Schooling, female (years)",2010,7.395
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,eys_m,"Expected Years of Schooling, male (years)",2010,9.986
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,gdi,Gender Development Index (value),2010,0.814
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.66
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",2010,692.989
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",2010,928.682
COD,Congo (Democratic Republic of the),HDI,Human Development Index,,gnipc,Gross National Income Per Capita (2017 PPP$),2010,809.733
COD,Congo (Democratic Republic of the),HDI,Human Development Index,,hdi,Human Development Index (value),2010,0.424
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,hdi_f,HDI female,2010,0.38
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,hdi_m,HDI male,2010,0.466
COD,Congo (Democratic Republic of the),IHDI,Inequality-adjusted Human Development Index,,ihdi,Inequality-adjusted Human Development Index (value),2010,0.263
COD,Congo (Democratic Republic of the),IHDI,Inequality-adjusted Human Development Index,,ineq_edu,Inequality in eduation,2010,29.126
COD,Congo (Democratic Republic of the),IHDI,Inequality-adjusted Human Development Index,,ineq_inc,Inequality in income,2010,44.124
COD,Congo (Democratic Republic of the),IHDI,Inequality-adjusted Human Development Index,,ineq_le,Inequality in life expectancy,2010,39.509
COD,Congo (Democratic Republic of the),HDI,Human Development Index,,le,Life Expectancy at Birth (years),2010,56.417
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,le_f,"Life Expectancy at Birth, female (years)",2010,57.999
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,le_m,"Life Expectancy at Birth, male (years)",2010,54.83
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,65.03
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,70.98
COD,Congo (Democratic Republic of the),IHDI,Inequality-adjusted Human Development Index,,loss,Overall loss (%),2010,37.972
COD,Congo (Democratic Republic of the),PHDI,Planetary pressures–adjusted Human Development Index,,mf,Material footprint per capita (tonnes),2010,1.865
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,601.465
COD,Congo (Democratic Republic of the),HDI,Human Development Index,,mys,Mean Years of Schooling (years),2010,5.642
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,mys_f,"Mean Years of Schooling, female (years)",2010,4.107
COD,Congo (Democratic Republic of the),GDI,Gender Development Index,,mys_m,"Mean Years of Schooling, male (years)",2010,7.396
COD,Congo (Democratic Republic of the),PHDI,Planetary pressures–adjusted Human Development Index,,phdi,Planetary pressures–adjusted Human Development Index (value),2010,0.421
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,7.73
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,92.27
COD,Congo (Democratic Republic of the),GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,23.56
